col0 col1
21398.24 71762058412032.0
21398.28 71761328603136.0
21398.32 71761227939840.0
21398.36 71761773199360.0
21398.4 71762544951296.0
21398.44 71763106988032.0
21398.48 71763257982976.0
21398.52 71763090210816.0
21398.56 71762729500672.0
21398.6 71762293293056.0
21398.64 71761823531008.0
21398.68 71761328603136.0
21398.72 71760791732224.0
21398.76 71760145809408.0
21398.8 71759265005568.0
21398.84 71758082211840.0
21398.88 71756714868736.0
21398.92 71755532075008.0
21398.96 71754936483840.0
21399.0 71754978426880.0
21399.04 71755322359808.0
21399.08 71755548852224.0
21399.12 71755464966144.0
21399.16 71755137810432.0
21399.2 71754676436992.0
21399.24 71754164731904.0
21399.28 71753644638208.0
21399.32 71753116155904.0
21399.36 71752587673600.0
21399.4 71752050802688.0
21399.44 71751505543168.0
21399.48 71750918340608.0
21399.52 71750272417792.0
21399.56 71749550997504.0
21399.6 71748821188608.0
21399.64 71748192043008.0
21399.68 71747713892352.0
21399.72 71747353182208.0
21399.76 71747017637888.0
21399.8 71746623373312.0
21399.84 71746161999872.0
21399.88 71745650294784.0
21399.92 71745121812480.0
21399.96 71744584941568.0
21400.0 71744048070656.0
21400.04 71743511199744.0
21400.08 71742974328832.0
21400.12 71742437457920.0
21400.16 71741900587008.0
21400.2 71741363716096.0
21400.24 71740818456576.0
21400.28 71740248031232.0
21400.32 71739602108416.0
21400.36 71738771636224.0
21400.4 71737655951360.0
21400.44 71736305385472.0
21400.48 71735047094272.0
21400.52 71734292119552.0
21400.56 71734174679040.0
21400.6 71734434725888.0
21400.64 71734644441088.0
21400.68 71734568943616.0
21400.72 71734241787904.0
21400.76 71733772025856.0
21400.8 71733251932160.0
21400.84 71732715061248.0
21400.88 71732178190336.0
21400.92 71731641319424.0
21400.96 71731104448512.0
21401.0 71730559188992.0
21401.04 71730013929472.0
21401.08 71729477058560.0
21401.12 71728931799040.0
21401.16 71728386539520.0
21401.2 71727824502784.0
21401.24 71727237300224.0
21401.28 71726532657152.0
21401.32 71725534412800.0
21401.36 71723982520320.0
21401.4 71721843425280.0
21401.44 71719595278336.0
21401.48 71718127271936.0
21401.52 71718034997248.0
21401.56 71719008075776.0
21401.6 71720148926464.0
21401.64 71720803237888.0
21401.68 71720853569536.0
21401.72 71720518025216.0
21401.76 71720023097344.0
21401.8 71719477837824.0
21401.84 71718924189696.0
21401.88 71718378930176.0
21401.92 71717842059264.0
21401.96 71717305188352.0
21402.0 71716785094656.0
21402.04 71716265000960.0
21402.08 71715753295872.0
21402.12 71715233202176.0
21402.16 71714721497088.0
21402.2 71714201403392.0
21402.24 71713689698304.0
21402.28 71713161216000.0
21402.32 71712641122304.0
21402.36 71712112640000.0
21402.4 71711584157696.0
21402.44 71711055675392.0
21402.48 71710527193088.0
21402.52 71709990322176.0
21402.56 71709461839872.0
21402.6 71708924968960.0
21402.64 71708388098048.0
21402.68 71707859615744.0
21402.72 71707322744832.0
21402.76 71706785873920.0
21402.8 71706249003008.0
21402.84 71705712132096.0
21402.88 71705166872576.0
21402.92 71704630001664.0
21402.96 71704093130752.0
21403.0 71703547871232.0
21403.04 71702985834496.0
21403.08 71702381854720.0
21403.12 71701719154688.0
21403.16 71701006123008.0
21403.2 71700318257152.0
21403.24 71699722665984.0
21403.28 71699227738112.0
21403.32 71698749587456.0
21403.36 71698162384896.0
21403.4 71697390632960.0
21403.44 71696476274688.0
21403.48 71695528361984.0
21403.52 71694697889792.0
21403.56 71694102298624.0
21403.6 71693775142912.0
21403.64 71693624147968.0
21403.68 71693506707456.0
21403.72 71693296992256.0
21403.76 71692902727680.0
21403.8 71692223250432.0
21403.84 71691183063040.0
21403.88 71689815719936.0
21403.92 71688448376832.0
21403.96 71687534018560.0
21404.0 71687290748928.0
21404.04 71687483686912.0
21404.08 71687693402112.0
21404.12 71687685013504.0
21404.16 71687458521088.0
21404.2 71687097810944.0
21404.24 71686619660288.0
21404.28 71686032457728.0
21404.32 71685344591872.0
21404.36 71684623171584.0
21404.4 71683977248768.0
21404.44 71683482320896.0
21404.48 71683104833536.0
21404.52 71682744123392.0
21404.56 71682324692992.0
21404.6 71681838153728.0
21404.64 71681301282816.0
21404.68 71680747634688.0
21404.72 71680210763776.0
21404.76 71679682281472.0
21404.8 71679162187776.0
21404.84 71678642094080.0
21404.88 71678113611776.0
21404.92 71677568352256.0
21404.96 71677031481344.0
21405.0 71676486221824.0
21405.04 71675940962304.0
21405.08 71675387314176.0
21405.12 71674800111616.0
21405.16 71674061914112.0
21405.2 71673013338112.0
21405.24 71671495000064.0
21405.28 71669565620224.0
21405.32 71667745292288.0
21405.36 71666747047936.0
21405.4 71666856099840.0
21405.44 71667661406208.0
21405.48 71668416380928.0
21405.52 71668651261952.0
21405.56 71668391215104.0
21405.6 71667854344192.0
21405.64 71667292307456.0
21405.68 71666822545408.0
21405.72 71666428280832.0
21405.76 71666025627648.0
21405.8 71665581031424.0
21405.84 71665077714944.0
21405.88 71664557621248.0
21405.92 71664012361728.0
21405.96 71663475490816.0
21406.0 71662930231296.0
21406.04 71662384971776.0
21406.08 71661839712256.0
21406.12 71661294452736.0
21406.16 71660749193216.0
21406.2 71660170379264.0
21406.24 71659532845056.0
21406.28 71658769481728.0
21406.32 71657838346240.0
21406.36 71656789770240.0
21406.4 71655766360064.0
21406.44 71654952665088.0
21406.48 71654424182784.0
21406.52 71654138970112.0
21406.56 71653996363776.0
21406.6 71653887311872.0
21406.64 71653719539712.0
21406.68 71653434327040.0
21406.72 71653031673856.0
21406.76 71652553523200.0
21406.8 71652033429504.0
21406.84 71651504947200.0
21406.88 71650968076288.0
21406.92 71650422816768.0
21406.96 71649885945856.0
21407.0 71649340686336.0
21407.04 71648787038208.0
21407.08 71648216612864.0
21407.12 71647595855872.0
21407.16 71646916378624.0
21407.2 71646194958336.0
21407.24 71645498703872.0
21407.28 71644919889920.0
21407.32 71644483682304.0
21407.36 71644122972160.0
21407.4 71643745484800.0
21407.44 71643292499968.0
21407.48 71642780794880.0
21407.52 71642235535360.0
21407.56 71641656721408.0
21407.6 71641069518848.0
21407.64 71640490704896.0
21407.68 71639945445376.0
21407.72 71639433740288.0
21407.76 71638938812416.0
21407.8 71638427107328.0
21407.84 71637907013632.0
21407.88 71637370142720.0
21407.92 71636833271808.0
21407.96 71636279623680.0
21408.0 71635725975552.0
21408.04 71635147161600.0
21408.08 71634534793216.0
21408.12 71633905647616.0
21408.16 71633293279232.0
21408.2 71632731242496.0
21408.24 71632244703232.0
21408.28 71631783329792.0
21408.32 71631321956352.0
21408.36 71630818639872.0
21408.4 71630290157568.0
21408.44 71629753286656.0
21408.48 71629208027136.0
21408.52 71628671156224.0
21408.56 71628125896704.0
21408.6 71627580637184.0
21408.64 71627035377664.0
21408.68 71626490118144.0
21408.72 71625936470016.0
21408.76 71625366044672.0
21408.8 71624686567424.0
21408.84 71623654768640.0
21408.88 71621725388800.0
21408.92 71618269282304.0
21408.96 71613252894720.0
21409.0 71608152621056.0
21409.04 71605409546240.0
21409.08 71606416179200.0
21409.12 71610098778112.0
21409.16 71613965926400.0
21409.2 71616256016384.0
21409.24 71616700612608.0
21409.28 71615920472064.0
21409.32 71614746066944.0
21409.36 71613873651712.0
21409.4 71613630382080.0
21409.44 71613848485888.0
21409.48 71614125309952.0
21409.52 71614167252992.0
21409.56 71613974315008.0
21409.6 71613630382080.0
21409.64 71613219340288.0
21409.68 71612757966848.0
21409.72 71612263038976.0
21409.76 71611726168064.0
21409.8 71611155742720.0
21409.84 71610509819904.0
21409.88 71609729679360.0
21409.92 71608764989440.0
21409.96 71607674470400.0
21410.0 71606659448832.0
21410.04 71606005137408.0
21410.08 71605761867776.0
21410.12 71605761867776.0
21410.16 71605728313344.0
21410.2 71605510209536.0
21410.24 71605124333568.0
21410.28 71604646182912.0
21410.32 71604117700608.0
21410.36 71603580829696.0
21410.4 71603043958784.0
21410.44 71602498699264.0
21410.48 71601953439744.0
21410.52 71601416568832.0
21410.56 71600871309312.0
21410.6 71600326049792.0
21410.64 71599780790272.0
21410.68 71599235530752.0
21410.72 71598690271232.0
21410.76 71598145011712.0
21410.8 71597599752192.0
21410.84 71597054492672.0
21410.88 71596509233152.0
21410.92 71595963973632.0
21410.96 71595418714112.0
21411.0 71594873454592.0
21411.04 71594328195072.0
21411.08 71593782935552.0
21411.12 71593237676032.0
21411.16 71592692416512.0
21411.2 71592138768384.0
21411.24 71591593508864.0
21411.28 71591048249344.0
21411.32 71590502989824.0
21411.36 71589957730304.0
21411.4 71589412470784.0
21411.44 71588867211264.0
21411.48 71588321951744.0
21411.52 71587776692224.0
21411.56 71587231432704.0
21411.6 71586686173184.0
21411.64 71586140913664.0
21411.68 71585595654144.0
21411.72 71585042006016.0
21411.76 71584496746496.0
21411.8 71583943098368.0
21411.84 71583364284416.0
21411.88 71582668029952.0
21411.92 71581552345088.0
21411.96 71579153203200.0
21412.0 71573448949760.0
21412.04 71560589213696.0
21412.08 71535071068160.0
21412.12 71491995566080.0
21412.16 71431580811264.0
21412.2 71363490480128.0
21412.24 71306104012800.0
21412.28 71278891368448.0
21412.32 71291918876672.0
21412.36 71339926880256.0
21412.4 71405500628992.0
21412.44 71468834619392.0
21412.48 71517010395136.0
21412.52 71546974502912.0
21412.56 71562409541632.0
21412.6 71568944267264.0
21412.64 71571066585088.0
21412.68 71571393740800.0
21412.72 71571100139520.0
21412.76 71570630377472.0
21412.8 71570118672384.0
21412.84 71569606967296.0
21412.88 71569086873600.0
21412.92 71568566779904.0
21412.96 71568046686208.0
21413.0 71567509815296.0
21413.04 71566931001344.0
21413.08 71566243135488.0
21413.12 71565337165824.0
21413.16 71564145983488.0
21413.2 71562803806208.0
21413.24 71561662955520.0
21413.28 71561100918784.0
21413.32 71561126084608.0
21413.36 71561386131456.0
21413.4 71561495183360.0
21413.44 71561327411200.0
21413.48 71560933146624.0
21413.52 71560438218752.0
21413.56 71559901347840.0
21413.6 71559356088320.0
21413.64 71558810828800.0
21413.68 71558265569280.0
21413.72 71557711921152.0
21413.76 71557166661632.0
21413.8 71556613013504.0
21413.84 71556067753984.0
21413.88 71555522494464.0
21413.92 71554977234944.0
21413.96 71554423586816.0
21414.0 71553869938688.0
21414.04 71553307901952.0
21414.08 71552720699392.0
21414.12 71552108331008.0
21414.16 71551495962624.0
21414.2 71550917148672.0
21414.24 71550380277760.0
21414.28 71549885349888.0
21414.32 71549382033408.0
21414.36 71548861939712.0
21414.4 71548333457408.0
21414.44 71547796586496.0
21414.48 71547251326976.0
21414.52 71546706067456.0
21414.56 71546135642112.0
21414.6 71545548439552.0
21414.64 71544927682560.0
21414.68 71544290148352.0
21414.72 71543610671104.0
21414.76 71542914416640.0
21414.8 71542201384960.0
21414.84 71541488353280.0
21414.88 71540792098816.0
21414.92 71540137787392.0
21414.96 71539533807616.0
21415.0 71538988548096.0
21415.04 71538502008832.0
21415.08 71538049024000.0
21415.12 71537562484736.0
21415.16 71536883007488.0
21415.2 71535742156800.0
21415.24 71533896663040.0
21415.28 71531539464192.0
21415.32 71529459089408.0
21415.36 71528620228608.0
21415.4 71529232596992.0
21415.44 71530574774272.0
21415.48 71531648516096.0
21415.52 71532026003456.0
21415.56 71531833065472.0
21415.6 71531396857856.0
21415.64 71530918707200.0
21415.68 71530490888192.0
21415.72 71530071457792.0
21415.76 71529635250176.0
21415.8 71529157099520.0
21415.84 71528653783040.0
21415.88 71528116912128.0
21415.92 71527580041216.0
21415.96 71527034781696.0
21416.0 71526489522176.0
21416.04 71525944262656.0
21416.08 71525390614528.0
21416.12 71524845355008.0
21416.16 71524300095488.0
21416.2 71523754835968.0
21416.24 71523209576448.0
21416.28 71522655928320.0
21416.32 71522110668800.0
21416.36 71521565409280.0
21416.4 71521011761152.0
21416.44 71520466501632.0
21416.48 71519921242112.0
21416.52 71519367593984.0
21416.56 71518788780032.0
21416.6 71518117691392.0
21416.64 71517228498944.0
21416.68 71515928264704.0
21416.72 71514149879808.0
21416.76 71512254054400.0
21416.8 71510903488512.0
21416.84 71510609887232.0
21416.88 71511188701184.0
21416.92 71511994007552.0
21416.96 71512455380992.0
21417.0 71512405049344.0
21417.04 71511960453120.0
21417.08 71511247421440.0
21417.12 71510383394816.0
21417.16 71509519368192.0
21417.2 71508839890944.0
21417.24 71508412071936.0
21417.28 71508160413696.0
21417.32 71507933921280.0
21417.36 71507623542784.0
21417.4 71507204112384.0
21417.44 71506709184512.0
21417.48 71506147147776.0
21417.52 71505450893312.0
21417.56 71504452648960.0
21417.6 71502825259008.0
21417.64 71500426117120.0
21417.68 71497666265088.0
21417.72 71495585890304.0
21417.76 71495149682688.0
21417.8 71496265367552.0
21417.84 71497926311936.0
21417.88 71499142660096.0
21417.92 71499562090496.0
21417.96 71499394318336.0
21418.0 71498899390464.0
21418.04 71498203136000.0
21418.08 71497305554944.0
21418.12 71496164704256.0
21418.16 71494788972544.0
21418.2 71493337743360.0
21418.24 71492062674944.0
21418.28 71491232202752.0
21418.32 71490946990080.0
21418.36 71491114762240.0
21418.4 71491467083776.0
21418.44 71491743907840.0
21418.48 71491802628096.0
21418.52 71491618078720.0
21418.56 71491248979968.0
21418.6 71490779217920.0
21418.64 71490259124224.0
21418.68 71489722253312.0
21418.72 71489176993792.0
21418.76 71488623345664.0
21418.8 71488078086144.0
21418.84 71487524438016.0
21418.88 71486979178496.0
21418.92 71486425530368.0
21418.96 71485880270848.0
21419.0 71485326622720.0
21419.04 71484781363200.0
21419.08 71484227715072.0
21419.12 71483682455552.0
21419.16 71483128807424.0
21419.2 71482583547904.0
21419.24 71482029899776.0
21419.28 71481476251648.0
21419.32 71480922603520.0
21419.36 71480360566784.0
21419.4 71479764975616.0
21419.44 71479135830016.0
21419.48 71478481518592.0
21419.52 71477835595776.0
21419.56 71477248393216.0
21419.6 71476728299520.0
21419.64 71476283703296.0
21419.68 71475830718464.0
21419.72 71475360956416.0
21419.76 71474840862720.0
21419.8 71474303991808.0
21419.84 71473758732288.0
21419.88 71473213472768.0
21419.92 71472659824640.0
21419.96 71472114565120.0
21420.0 71471560916992.0
21420.04 71471015657472.0
21420.08 71470462009344.0
21420.12 71469908361216.0
21420.16 71469363101696.0
21420.2 71468809453568.0
21420.24 71468255805440.0
21420.28 71467710545920.0
21420.32 71467156897792.0
21420.36 71466611638272.0
21420.4 71466057990144.0
21420.44 71465504342016.0
21420.48 71464959082496.0
21420.52 71464405434368.0
21420.56 71463851786240.0
21420.6 71463306526720.0
21420.64 71462752878592.0
21420.68 71462199230464.0
21420.72 71461645582336.0
21420.76 71461091934208.0
21420.8 71460529897472.0
21420.84 71459976249344.0
21420.88 71459414212608.0
21420.92 71458835398656.0
21420.96 71458197864448.0
21421.0 71457417723904.0
21421.04 71456436256768.0
21421.08 71455345737728.0
21421.12 71454381047808.0
21421.16 71453802233856.0
21421.2 71453626073088.0
21421.24 71453626073088.0
21421.28 71453525409792.0
21421.32 71453231808512.0
21421.36 71452795600896.0
21421.4 71452275507200.0
21421.44 71451730247680.0
21421.48 71451184988160.0
21421.52 71450631340032.0
21421.56 71450077691904.0
21421.6 71449532432384.0
21421.64 71448978784256.0
21421.68 71448408358912.0
21421.72 71447812767744.0
21421.76 71447133290496.0
21421.8 71446344761344.0
21421.84 71445447180288.0
21421.88 71444583153664.0
21421.92 71443937230848.0
21421.96 71443568132096.0
21422.0 71443358416896.0
21422.04 71443123535872.0
21422.08 71442779602944.0
21422.12 71442318229504.0
21422.16 71441798135808.0
21422.2 71441252876288.0
21422.24 71440707616768.0
21422.28 71440153968640.0
21422.32 71439591931904.0
21422.36 71439021506560.0
21422.4 71438400749568.0
21422.44 71437712883712.0
21422.48 71436932743168.0
21422.52 71436135825408.0
21422.56 71435456348160.0
21422.6 71434969808896.0
21422.64 71434634264576.0
21422.68 71434323886080.0
21422.72 71433946398720.0
21422.76 71433485025280.0
21422.8 71432964931584.0
21422.84 71432428060672.0
21422.88 71431874412544.0
21422.92 71431320764416.0
21422.96 71430767116288.0
21423.0 71430213468160.0
21423.04 71429643042816.0
21423.08 71429055840256.0
21423.12 71428451860480.0
21423.16 71427822714880.0
21423.2 71427201957888.0
21423.24 71426572812288.0
21423.28 71425884946432.0
21423.32 71425079640064.0
21423.36 71424165281792.0
21423.4 71423259312128.0
21423.44 71422521114624.0
21423.48 71422042963968.0
21423.52 71421732585472.0
21423.56 71421464150016.0
21423.6 71421178937344.0
21423.64 71420868558848.0
21423.68 71420516237312.0
21423.72 71420096806912.0
21423.76 71419610267648.0
21423.8 71419081785344.0
21423.84 71418544914432.0
21423.88 71418008043520.0
21423.92 71417479561216.0
21423.96 71416942690304.0
21424.0 71416397430784.0
21424.04 71415852171264.0
21424.08 71415298523136.0
21424.12 71414744875008.0
21424.16 71414191226880.0
21424.2 71413637578752.0
21424.24 71413083930624.0
21424.28 71412530282496.0
21424.32 71411976634368.0
21424.36 71411414597632.0
21424.4 71410835783680.0
21424.44 71410223415296.0
21424.48 71409552326656.0
21424.52 71408822517760.0
21424.56 71408075931648.0
21424.6 71407388065792.0
21424.64 71406817640448.0
21424.68 71406381432832.0
21424.72 71406012334080.0
21424.76 71405634846720.0
21424.8 71405198639104.0
21424.84 71404686934016.0
21424.88 71404099731456.0
21424.92 71403344756736.0
21424.96 71402237460480.0
21425.0 71400517795840.0
21425.04 71398152208384.0
21425.08 71395685957632.0
21425.12 71394117287936.0
21425.16 71394117287936.0
21425.2 71395333636096.0
21425.24 71396751310848.0
21425.28 71397606948864.0
21425.32 71397766332416.0
21425.36 71397489508352.0
21425.4 71397019746304.0
21425.44 71396482875392.0
21425.48 71395929227264.0
21425.52 71395375579136.0
21425.56 71394821931008.0
21425.6 71394268282880.0
21425.64 71393714634752.0
21425.68 71393160986624.0
21425.72 71392607338496.0
21425.76 71392053690368.0
21425.8 71391500042240.0
21425.84 71390946394112.0
21425.88 71390392745984.0
21425.92 71389839097856.0
21425.96 71389285449728.0
21426.0 71388731801600.0
21426.04 71388178153472.0
21426.08 71387624505344.0
21426.12 71387062468608.0
21426.16 71386508820480.0
21426.2 71385955172352.0
21426.24 71385401524224.0
21426.28 71384847876096.0
21426.32 71384294227968.0
21426.36 71383732191232.0
21426.4 71383161765888.0
21426.44 71382557786112.0
21426.48 71381903474688.0
21426.52 71381215608832.0
21426.56 71380527742976.0
21426.6 71379932151808.0
21426.64 71379445612544.0
21426.68 71379026182144.0
21426.72 71378606751744.0
21426.76 71378136989696.0
21426.8 71377616896000.0
21426.84 71377080025088.0
21426.88 71376526376960.0
21426.92 71375972728832.0
21426.96 71375419080704.0
21427.0 71374857043968.0
21427.04 71374303395840.0
21427.08 71373749747712.0
21427.12 71373196099584.0
21427.16 71372642451456.0
21427.2 71372080414720.0
21427.24 71371526766592.0
21427.28 71370973118464.0
21427.32 71370419470336.0
21427.36 71369865822208.0
21427.4 71369303785472.0
21427.44 71368750137344.0
21427.48 71368196489216.0
21427.52 71367642841088.0
21427.56 71367080804352.0
21427.6 71366518767616.0
21427.64 71365914787840.0
21427.68 71365226921984.0
21427.72 71364320952320.0
21427.76 71363087826944.0
21427.8 71361569488896.0
21427.84 71359984041984.0
21427.88 71358641864704.0
21427.92 71357685563392.0
21427.96 71357131915264.0
21428.0 71357014474752.0
21428.04 71357324853248.0
21428.08 71357844946944.0
21428.12 71358239211520.0
21428.16 71358297931776.0
21428.2 71358037884928.0
21428.24 71357593288704.0
21428.28 71357064806400.0
21428.32 71356519546880.0
21428.36 71355957510144.0
21428.4 71355403862016.0
21428.44 71354850213888.0
21428.48 71354288177152.0
21428.52 71353734529024.0
21428.56 71353172492288.0
21428.6 71352602066944.0
21428.64 71352014864384.0
21428.68 71351394107392.0
21428.72 71350756573184.0
21428.76 71350119038976.0
21428.8 71349548613632.0
21428.84 71349036908544.0
21428.88 71348567146496.0
21428.92 71348080607232.0
21428.96 71347577290752.0
21429.0 71347040419840.0
21429.04 71346486771712.0
21429.08 71345933123584.0
21429.12 71345371086848.0
21429.16 71344800661504.0
21429.2 71344213458944.0
21429.24 71343584313344.0
21429.28 71342904836096.0
21429.32 71342166638592.0
21429.36 71341445218304.0
21429.4 71340816072704.0
21429.44 71340321144832.0
21429.48 71339918491648.0
21429.52 71339532615680.0
21429.56 71339113185280.0
21429.6 71338618257408.0
21429.64 71338056220672.0
21429.68 71337443852288.0
21429.72 71336781152256.0
21429.76 71336110063616.0
21429.8 71335480918016.0
21429.84 71334952435712.0
21429.88 71334491062272.0
21429.92 71334054854656.0
21429.96 71333576704000.0
21430.0 71333064998912.0
21430.04 71332519739392.0
21430.08 71331966091264.0
21430.12 71331404054528.0
21430.16 71330842017792.0
21430.2 71330279981056.0
21430.24 71329684389888.0
21430.28 71329030078464.0
21430.32 71328241549312.0
21430.36 71327276859392.0
21430.4 71326219894784.0
21430.44 71325288759296.0
21430.48 71324701556736.0
21430.52 71324475064320.0
21430.56 71324407955456.0
21430.6 71324265349120.0
21430.64 71323954970624.0
21430.68 71323501985792.0
21430.72 71322973503488.0
21430.76 71322419855360.0
21430.8 71321857818624.0
21430.84 71321287393280.0
21430.88 71320716967936.0
21430.92 71320129765376.0
21430.96 71319517396992.0
21431.0 71318846308352.0
21431.04 71318074556416.0
21431.08 71317185363968.0
21431.12 71316237451264.0
21431.16 71315390201856.0
21431.2 71314802999296.0
21431.24 71314484232192.0
21431.28 71314291294208.0
21431.32 71314031247360.0
21431.36 71313620205568.0
21431.4 71313066557440.0
21431.44 71312470966272.0
21431.48 71311908929536.0
21431.52 71311414001664.0
21431.56 71310952628224.0
21431.6 71310482866176.0
21431.64 71309971161088.0
21431.68 71309434290176.0
21431.72 71308872253440.0
21431.76 71308310216704.0
21431.8 71307739791360.0
21431.84 71307169366016.0
21431.88 71306607329280.0
21431.92 71306036903936.0
21431.96 71305466478592.0
21432.0 71304887664640.0
21432.04 71304317239296.0
21432.08 71303746813952.0
21432.12 71303176388608.0
21432.16 71302597574656.0
21432.2 71302010372096.0
21432.24 71301381226496.0
21432.28 71300617863168.0
21432.32 71299502178304.0
21432.36 71297740570624.0
21432.4 71295274319872.0
21432.44 71292573188096.0
21432.48 71290618642432.0
21432.52 71290215989248.0
21432.56 71291231010816.0
21432.6 71292740960256.0
21432.64 71293865033728.0
21432.68 71294234132480.0
21432.72 71294032805888.0
21432.76 71293554655232.0
21432.8 71293017784320.0
21432.84 71292480913408.0
21432.88 71291935653888.0
21432.92 71291365228544.0
21432.96 71290736082944.0
21433.0 71290031439872.0
21433.04 71289209356288.0
21433.08 71288253054976.0
21433.12 71287246422016.0
21433.16 71286357229568.0
21433.2 71285711306752.0
21433.24 71285233156096.0
21433.28 71284704673792.0
21433.32 71283790315520.0
21433.36 71281978376192.0
21433.4 71278119616512.0
21433.44 71270175604736.0
21433.48 71256082743296.0
21433.52 71236747001856.0
21433.56 71218585665536.0
21433.6 71210868146176.0
21433.64 71217973297152.0
21433.68 71235136389120.0
21433.72 71253004124160.0
21433.76 71265343766528.0
21433.8 71271475838976.0
21433.84 71273589768192.0
21433.88 71273782706176.0
21433.92 71273145171968.0
21433.96 71271987544064.0
21434.0 71270334988288.0
21434.04 71268237836288.0
21434.08 71265905803264.0
21434.12 71263716376576.0
21434.16 71261946380288.0
21434.2 71260612591616.0
21434.24 71259337523200.0
21434.28 71257475252224.0
21434.32 71254346301440.0
21434.36 71249036312576.0
21434.4 71239372636160.0
21434.44 71219122536448.0
21434.48 71172003725312.0
21434.52 71063413194752.0
21434.56 70839496081408.0
21434.6 70453343289344.0
21434.64 69921513930752.0
21434.68 69359707881472.0
21434.72 68939774164992.0
21434.76 68800485523456.0
21434.8 68987555676160.0
21434.84 69438778900480.0
21434.88 70005035106304.0
21434.92 70517641969664.0
21434.96 70875818754048.0
21435.0 71076784635904.0
21435.04 71171693346816.0
21435.08 71212118048768.0
21435.12 71229289529344.0
21435.16 71237434867712.0
21435.2 71241964716032.0
21435.24 71244816842752.0
21435.28 71246712668160.0
21435.32 71247996125184.0
21435.36 71248851763200.0
21435.4 71249405411328.0
21435.44 71249724178432.0
21435.48 71249850007552.0
21435.52 71249774510080.0
21435.56 71249514463232.0
21435.6 71249095032832.0
21435.64 71248600104960.0
21435.68 71248063234048.0
21435.72 71247517974528.0
21435.76 71246981103616.0
21435.8 71246544896000.0
21435.84 71246310014976.0
21435.88 71246251294720.0
21435.92 71246234517504.0
21435.96 71246117076992.0
21436.0 71245840252928.0
21436.04 71245437599744.0
21436.08 71244959449088.0
21436.12 71244430966784.0
21436.16 71243885707264.0
21436.2 71243323670528.0
21436.24 71242753245184.0
21436.28 71242157654016.0
21436.32 71241562062848.0
21436.36 71240941305856.0
21436.4 71240312160256.0
21436.44 71239674626048.0
21436.48 71239011926016.0
21436.52 71238340837376.0
21436.56 71237652971520.0
21436.6 71236939939840.0
21436.64 71236201742336.0
21436.68 71235438379008.0
21436.72 71234633072640.0
21436.76 71233794211840.0
21436.8 71232946962432.0
21436.84 71232082935808.0
21436.88 71231218909184.0
21436.92 71230312939520.0
21436.96 71229339860992.0
21437.0 71228282896384.0
21437.04 71227100102656.0
21437.08 71225783091200.0
21437.12 71224348639232.0
21437.16 71222830301184.0
21437.2 71221236465664.0
21437.24 71219466469376.0
21437.28 71217327374336.0
21437.32 71214601076736.0
21437.36 71211186913280.0
21437.4 71207160381440.0
21437.44 71202655698944.0
21437.48 71197479927808.0
21437.52 71190584492032.0
21437.56 71179377311744.0
21437.6 71158607118336.0
21437.64 71117939146752.0
21437.68 71038708744192.0
21437.72 70892000378880.0
21437.76 70643605307392.0
21437.8 70270018650112.0
21437.84 69781197684736.0
21437.88 69232876322816.0
21437.92 68712946204672.0
21437.96 68311530340352.0
21438.0 68095334940672.0
21438.04 68097817968640.0
21438.08 68318513856512.0
21438.12 68723012534272.0
21438.16 69243747958784.0
21438.2 69790303518720.0
21438.24 70275265724416.0
21438.28 70644276396032.0
21438.32 70888519106560.0
21438.36 71032064966656.0
21438.4 71109122719744.0
21438.44 71148448514048.0
21438.48 71168488898560.0
21438.52 71179285037056.0
21438.56 71185660379136.0
21438.6 71189804351488.0
21438.64 71192690032640.0
21438.68 71194795573248.0
21438.72 71196355854336.0
21438.76 71197521870848.0
21438.8 71198377508864.0
21438.84 71198998265856.0
21438.88 71199409307648.0
21438.92 71199669354496.0
21438.96 71199795183616.0
21439.0 71199803572224.0
21439.04 71199711297536.0
21439.08 71199577079808.0
21439.12 71199451250688.0
21439.16 71199367364608.0
21439.2 71199249924096.0
21439.24 71198964711424.0
21439.28 71198369120256.0
21439.32 71197429596160.0
21439.36 71196313911296.0
21439.4 71195357609984.0
21439.44 71194770407424.0
21439.48 71194426474496.0
21439.52 71194057375744.0
21439.56 71193629556736.0
21439.6 71193403064320.0
21439.64 71193537282048.0
21439.68 71193872826368.0
21439.72 71194107707392.0
21439.76 71194082541568.0
21439.8 71193814106112.0
21439.84 71193411452928.0
21439.88 71192933302272.0
21439.92 71192421597184.0
21439.96 71191876337664.0
21440.0 71191297523712.0
21440.04 71190735486976.0
21440.08 71190207004672.0
21440.12 71189720465408.0
21440.16 71189233926144.0
21440.2 71188705443840.0
21440.24 71188160184320.0
21440.28 71187648479232.0
21440.32 71187195494400.0
21440.36 71186759286784.0
21440.4 71186314690560.0
21440.44 71185844928512.0
21440.48 71185341612032.0
21440.52 71184821518336.0
21440.56 71184301424640.0
21440.6 71183772942336.0
21440.64 71183244460032.0
21440.68 71182707589120.0
21440.72 71182170718208.0
21440.76 71181633847296.0
21440.8 71181096976384.0
21440.84 71180543328256.0
21440.88 71179989680128.0
21440.92 71179402477568.0
21440.96 71178756554752.0
21441.0 71178018357248.0
21441.04 71177204662272.0
21441.08 71176390967296.0
21441.12 71175711490048.0
21441.16 71175250116608.0
21441.2 71174956515328.0
21441.24 71174696468480.0
